ID;ID_EQUIPO;COSTO;FECHA_INGRESO;FECHA_INICIO_OP;PRECIO_DEPRECIACION;AÑOS_USO;VIDA_UTIL;OBSOLESCENCIA_PCT;NIVEL_OBSOLESCENCIA;MTO_CORRECTIVO
BIO_1394;477;292000;21/03/2013;25/04/2013;15000;12.7;10;93.7;Proximo a obsoleto;3
BIO_1395;477;334000;07/01/2016;05/03/2016;25000;9.8;10;98.1;Proximo a obsoleto;4
BIO_1396;477;442000;31/01/2020;26/03/2020;201000;5.8;10;61.9;Envejeciendo;3
BIO_1397;477;345000;18/08/2018;04/10/2018;110000;7.2;10;78.8;Proximo a obsoleto;4
BIO_1398;477;425000;08/12/2021;10/01/2022;267000;3.9;10;35.6;En uso normal;1
BIO_1399;478;1093000;01/11/2017;27/12/2017;262000;8.0;10;72.5;Envejeciendo;2
BIO_1400;498;313000;28/02/2015;13/04/2015;16000;10.7;5;87.5;Proximo a obsoleto;2
BIO_1401;486;403000;05/02/2021;18/03/2021;39000;4.8;5;83.8;Proximo a obsoleto;2
BIO_1402;486;308000;12/06/2013;25/07/2013;15000;12.4;5;75.0;Proximo a obsoleto;0
BIO_1403;486;417000;18/06/2017;05/08/2017;21000;8.3;5;81.2;Proximo a obsoleto;1
BIO_1404;484;516000;19/12/2020;28/01/2021;34000;4.9;5;92.5;Proximo a obsoleto;3
BIO_1405;501;359000;05/10/2014;16/11/2014;18000;11.1;5;87.5;Proximo a obsoleto;2
BIO_1406;479;285000;01/04/2016;28/05/2016;14000;9.6;5;81.2;Proximo a obsoleto;1
BIO_1407;481;328000;26/07/2020;07/09/2020;16000;5.2;5;93.8;Proximo a obsoleto;3
BIO_1408;501;378000;11/10/2014;15/11/2014;19000;11.1;5;87.5;Proximo a obsoleto;2
BIO_1409;486;418000;13/01/2020;22/02/2020;21000;5.8;5;87.5;Proximo a obsoleto;2
BIO_1410;486;398000;01/01/2019;19/02/2019;20000;6.8;5;93.7;Proximo a obsoleto;3
BIO_1411;486;567000;24/12/2022;16/02/2023;262000;2.8;5;55.0;Envejeciendo;2
BIO_1412;494;613000;07/09/2024;06/11/2024;487000;1.1;5;35.0;En uso normal;3
BIO_1413;499;380000;02/10/2016;06/11/2016;19000;9.1;5;75.0;Proximo a obsoleto;0
BIO_1414;499;510000;07/04/2018;28/05/2018;26000;7.6;5;87.5;Proximo a obsoleto;2
BIO_1415;503;296000;18/10/2014;23/11/2014;15000;11.1;5;81.2;Proximo a obsoleto;1
BIO_1416;503;378000;24/04/2015;27/05/2015;19000;10.6;5;75.0;Proximo a obsoleto;0
BIO_1417;503;323000;17/03/2014;16/04/2014;16000;11.7;5;93.8;Proximo a obsoleto;3
BIO_1418;501;331000;13/11/2014;16/12/2014;17000;11.0;5;87.5;Proximo a obsoleto;2
BIO_1419;501;426000;26/06/2016;28/07/2016;21000;9.4;5;93.8;Proximo a obsoleto;3
BIO_1420;501;430000;22/02/2018;31/03/2018;22000;7.8;5;87.5;Proximo a obsoleto;2
BIO_1421;485;315000;02/11/2015;06/12/2015;16000;10.0;5;81.2;Proximo a obsoleto;1
BIO_1422;485;297000;15/10/2013;05/12/2013;15000;12.0;5;87.5;Proximo a obsoleto;2
BIO_1423;501;518000;06/09/2023;20/10/2023;304000;2.2;5;45.0;En uso normal;2
BIO_1424;501;460000;24/12/2022;27/01/2023;205000;2.9;5;50.0;Envejeciendo;1
BIO_1425;501;474000;30/03/2023;19/05/2023;242000;2.6;5;57.5;Envejeciendo;3
BIO_1426;501;439000;21/12/2024;29/01/2025;362000;0.9;5;26.3;En uso normal;2
BIO_1427;501;505000;04/02/2018;31/03/2018;25000;7.8;5;75.0;Proximo a obsoleto;0
BIO_1428;501;372000;28/11/2019;08/01/2020;19000;5.9;5;93.7;Proximo a obsoleto;3
BIO_1429;502;351000;29/06/2016;07/08/2016;18000;9.3;5;75.0;Proximo a obsoleto;0
BIO_1430;505;483000;27/09/2024;22/11/2024;384000;1.1;5;22.5;Vigente;1
BIO_1431;502;445000;08/06/2019;23/07/2019;22000;6.4;5;75.0;Proximo a obsoleto;0
BIO_1432;502;631000;13/01/2024;13/03/2024;421000;1.8;5;45.0;En uso normal;3
BIO_1433;482;247000;16/03/2013;09/05/2013;12000;12.6;5;93.8;Proximo a obsoleto;3
BIO_1434;495;376000;10/03/2018;04/05/2018;19000;7.6;5;75.0;Proximo a obsoleto;0
BIO_1435;495;473000;19/05/2021;24/06/2021;69000;4.5;5;86.2;Proximo a obsoleto;3
BIO_1436;483;391000;21/10/2022;02/12/2022;168000;3.0;5;51.3;Envejeciendo;1
BIO_1437;502;468000;28/09/2021;23/11/2021;105000;4.1;5;80.0;Proximo a obsoleto;3
BIO_1438;496;483000;25/11/2018;27/12/2018;24000;7.0;5;93.8;Proximo a obsoleto;3
BIO_1439;491;429000;17/05/2018;02/07/2018;21000;7.4;5;87.5;Proximo a obsoleto;2
BIO_1440;497;625000;06/12/2024;30/01/2025;516000;0.9;5;26.3;En uso normal;2
BIO_1441;496;412000;21/03/2017;17/05/2017;21000;8.6;5;75.0;Proximo a obsoleto;0
BIO_1442;480;357000;25/01/2016;04/03/2016;18000;9.8;5;75.0;Proximo a obsoleto;0
BIO_1443;480;481000;20/03/2023;08/05/2023;245000;2.6;5;57.5;Envejeciendo;3
BIO_1444;480;422000;14/01/2024;19/02/2024;275000;1.8;5;40.0;En uso normal;2
BIO_1445;489;328000;31/05/2016;01/07/2016;16000;9.4;5;75.0;Proximo a obsoleto;0
BIO_1446;489;272000;18/04/2015;27/05/2015;14000;10.6;5;87.5;Proximo a obsoleto;2
BIO_1447;500;479000;01/11/2022;24/12/2022;206000;3.0;5;45.0;En uso normal;0
BIO_1448;489;316000;09/01/2015;12/02/2015;16000;10.8;5;75.0;Proximo a obsoleto;0
BIO_1449;510;343000;15/11/2017;25/12/2017;17000;8.0;5;93.8;Proximo a obsoleto;3
BIO_1450;509;451000;06/03/2024;16/04/2024;308000;1.7;5;43.8;En uso normal;3
BIO_1451;509;369000;29/05/2020;30/06/2020;18000;5.5;5;81.2;Proximo a obsoleto;1
BIO_1452;508;382000;24/12/2018;16/02/2019;19000;6.8;5;93.8;Proximo a obsoleto;3
BIO_1453;510;436000;19/07/2023;23/08/2023;243000;2.3;5;41.2;En uso normal;1
BIO_1454;507;495000;23/07/2021;17/09/2021;95000;4.2;5;63.8;Envejeciendo;0
BIO_1455;511;385000;02/08/2018;13/09/2018;19000;7.2;5;93.8;Proximo a obsoleto;3
BIO_1456;512;224000;02/10/2013;07/11/2013;11000;12.1;5;93.8;Proximo a obsoleto;3
BIO_1457;525;240000;09/09/2024;30/10/2024;187000;1.2;5;23.7;Vigente;1
BIO_1458;534;231000;23/09/2021;13/11/2021;52000;4.1;5;73.7;Envejeciendo;2
BIO_1459;534;188000;23/07/2016;11/09/2016;9000;9.2;5;75.0;Proximo a obsoleto;0
BIO_1460;534;283000;07/09/2024;10/10/2024;220000;1.2;5;30.0;En uso normal;2
BIO_1461;529;165000;14/09/2019;20/10/2019;8000;6.2;5;87.5;Proximo a obsoleto;2
BIO_1462;524;130000;20/11/2017;23/12/2017;6000;8.0;5;81.2;Proximo a obsoleto;1
BIO_1463;543;243000;27/09/2022;06/11/2022;101000;3.1;5;46.2;En uso normal;0
BIO_1464;525;153000;12/03/2019;29/04/2019;8000;6.7;5;75.0;Proximo a obsoleto;0
BIO_1465;516;130000;15/06/2018;15/07/2018;6000;7.4;5;75.0;Proximo a obsoleto;0
BIO_1466;514;279000;30/08/2023;21/10/2023;164000;2.2;5;57.5;Envejeciendo;4
BIO_1467;534;260000;01/05/2021;24/06/2021;38000;4.5;5;67.5;Envejeciendo;0
BIO_1468;526;146000;15/07/2016;29/08/2016;7000;9.3;5;75.0;Proximo a obsoleto;0
BIO_1469;529;156000;04/08/2020;02/10/2020;8000;5.2;5;75.0;Proximo a obsoleto;0
BIO_1470;529;185000;22/12/2020;10/02/2021;15000;4.8;5;78.8;Proximo a obsoleto;1
BIO_1471;529;148000;30/05/2015;03/07/2015;7000;10.4;5;93.8;Proximo a obsoleto;3
BIO_1472;529;166000;08/02/2020;26/03/2020;8000;5.8;5;87.5;Proximo a obsoleto;2
BIO_1473;513;183000;30/04/2017;30/05/2017;9000;8.6;5;93.8;Proximo a obsoleto;3
BIO_1474;525;140000;09/01/2016;16/02/2016;7000;9.8;5;75.0;Proximo a obsoleto;0
BIO_1475;529;183000;25/10/2022;11/12/2022;79000;3.0;5;57.5;Envejeciendo;2
BIO_1476;529;225000;29/12/2023;03/02/2024;147000;1.8;5;52.5;Envejeciendo;4
BIO_1477;529;175000;19/10/2020;28/11/2020;9000;5.1;5;93.7;Proximo a obsoleto;3
BIO_1478;527;146000;06/08/2016;07/09/2016;7000;9.2;5;100.0;Obsoleto;4
BIO_1479;528;192000;30/01/2023;10/03/2023;92000;2.8;5;53.7;Envejeciendo;2
BIO_1480;529;179000;27/03/2021;10/05/2021;23000;4.6;5;68.8;Envejeciendo;0
BIO_1481;529;240000;07/05/2024;18/06/2024;172000;1.5;5;28.7;En uso normal;1
BIO_1482;529;181000;02/03/2021;25/04/2021;20000;4.7;5;95.0;Proximo a obsoleto;4
BIO_1483;529;208000;12/03/2020;04/05/2020;10000;5.6;5;75.0;Proximo a obsoleto;0
BIO_1484;529;180000;10/09/2021;16/10/2021;37000;4.2;5;87.5;Proximo a obsoleto;4
BIO_1485;525;229000;28/02/2024;22/04/2024;156000;1.7;5;50.0;Envejeciendo;4
BIO_1486;525;182000;09/05/2019;18/06/2019;9000;6.5;5;93.8;Proximo a obsoleto;3
BIO_1487;529;152000;23/03/2020;25/04/2020;8000;5.7;5;75.0;Proximo a obsoleto;0
BIO_1488;529;103000;01/07/2014;01/08/2014;5000;11.3;5;81.2;Proximo a obsoleto;1
BIO_1489;529;99000;14/09/2013;20/10/2013;5000;12.2;5;75.0;Proximo a obsoleto;0
BIO_1490;529;167000;19/04/2017;22/05/2017;8000;8.6;5;75.0;Proximo a obsoleto;0
BIO_1491;525;177000;19/09/2021;09/11/2021;40000;4.1;5;80.0;Proximo a obsoleto;3
BIO_1492;539;235000;28/09/2018;29/10/2018;12000;7.2;5;87.5;Proximo a obsoleto;2
BIO_1493;533;118000;04/08/2014;03/09/2014;6000;11.2;5;81.2;Proximo a obsoleto;1
BIO_1494;533;228000;09/01/2024;08/03/2024;152000;1.8;5;26.3;En uso normal;0
BIO_1495;531;144000;13/05/2014;23/06/2014;7000;11.5;5;100.0;Obsoleto;4
BIO_1496;532;225000;12/04/2021;06/06/2021;33000;4.5;5;67.5;Envejeciendo;0
BIO_1497;533;190000;18/12/2018;02/02/2019;10000;6.8;5;75.0;Proximo a obsoleto;0
BIO_1498;539;222000;26/10/2019;27/11/2019;11000;6.1;5;81.2;Proximo a obsoleto;1
BIO_1499;539;173000;07/03/2015;09/04/2015;9000;10.7;5;81.2;Proximo a obsoleto;1
BIO_1500;539;236000;23/08/2021;28/09/2021;45000;4.2;5;70.0;Envejeciendo;1
BIO_1501;533;170000;31/07/2018;17/09/2018;8000;7.2;5;81.2;Proximo a obsoleto;1
BIO_1502;530;188000;25/04/2022;17/06/2022;63000;3.5;5;52.5;Envejeciendo;0
BIO_1503;530;172000;11/01/2021;03/03/2021;17000;4.8;5;90.0;Proximo a obsoleto;3
BIO_1504;534;236000;31/07/2022;27/09/2022;90000;3.2;5;48.8;En uso normal;0
BIO_1505;534;173000;17/01/2017;05/03/2017;9000;8.8;5;93.7;Proximo a obsoleto;3
BIO_1506;534;201000;27/07/2020;16/09/2020;10000;5.2;5;81.2;Proximo a obsoleto;1
BIO_1507;534;253000;09/12/2022;06/02/2023;117000;2.8;5;55.0;Envejeciendo;2
BIO_1508;529;194000;13/04/2020;09/06/2020;10000;5.5;5;87.5;Proximo a obsoleto;2
BIO_1509;529;201000;29/08/2022;24/10/2022;80000;3.2;5;60.0;Envejeciendo;2
BIO_1510;529;181000;26/05/2018;13/07/2018;9000;7.4;5;100.0;Obsoleto;4
BIO_1511;529;166000;31/05/2021;24/07/2021;27000;4.4;5;91.2;Proximo a obsoleto;4
BIO_1512;529;184000;28/01/2021;29/03/2021;18000;4.8;5;90.0;Proximo a obsoleto;3
BIO_1513;522;174000;27/11/2021;27/12/2021;42000;4.0;5;60.0;Envejeciendo;0
BIO_1514;522;95000;14/05/2013;29/06/2013;5000;12.5;5;81.2;Proximo a obsoleto;1
BIO_1515;529;117000;23/02/2013;03/04/2013;6000;12.7;5;81.2;Proximo a obsoleto;1
BIO_1516;522;175000;24/01/2020;23/02/2020;9000;5.8;5;87.5;Proximo a obsoleto;2
BIO_1517;522;257000;20/06/2024;06/08/2024;192000;1.3;5;45.0;En uso normal;4
BIO_1518;522;149000;21/06/2016;24/07/2016;7000;9.4;5;75.0;Proximo a obsoleto;0
BIO_1519;522;159000;23/12/2020;26/01/2021;10000;4.9;5;80.0;Proximo a obsoleto;1
BIO_1520;522;222000;27/03/2021;24/05/2021;29000;4.6;5;93.7;Proximo a obsoleto;4
BIO_1521;522;177000;24/03/2018;01/05/2018;9000;7.6;5;87.5;Proximo a obsoleto;2
BIO_1522;522;199000;20/12/2021;06/02/2022;54000;3.8;5;63.8;Envejeciendo;1
BIO_1523;525;173000;13/04/2020;07/06/2020;9000;5.5;5;93.7;Proximo a obsoleto;3
BIO_1524;525;191000;14/12/2023;08/02/2024;125000;1.8;5;52.5;Envejeciendo;4
BIO_1525;526;161000;27/09/2019;28/10/2019;8000;6.2;5;100.0;Obsoleto;4
BIO_1526;529;138000;05/10/2014;28/11/2014;7000;11.1;5;75.0;Proximo a obsoleto;0
BIO_1527;538;250000;21/10/2020;18/12/2020;12000;5.0;5;93.8;Proximo a obsoleto;3
BIO_1528;536;181000;15/09/2015;11/11/2015;9000;10.1;5;81.2;Proximo a obsoleto;1
BIO_1529;536;133000;04/04/2013;24/05/2013;7000;12.6;5;93.7;Proximo a obsoleto;3
BIO_1530;529;148000;02/11/2019;18/12/2019;7000;6.0;5;75.0;Proximo a obsoleto;0
BIO_1531;536;169000;10/05/2016;19/06/2016;8000;9.5;5;100.0;Obsoleto;4
BIO_1532;515;107000;14/12/2017;17/01/2018;5000;7.9;5;75.0;Proximo a obsoleto;0
BIO_1533;539;230000;24/10/2021;07/12/2021;55000;4.0;5;85.0;Proximo a obsoleto;4
BIO_1534;534;262000;27/04/2024;29/05/2024;183000;1.6;5;30.0;En uso normal;1
BIO_1535;535;189000;02/07/2019;26/08/2019;9000;6.3;5;93.8;Proximo a obsoleto;3
BIO_1536;525;111000;19/12/2015;28/01/2016;6000;9.9;5;74.9;Envejeciendo;0
BIO_1537;529;131000;08/02/2014;27/03/2014;7000;11.8;5;93.7;Proximo a obsoleto;3
BIO_1538;534;140000;28/11/2014;09/01/2015;7000;10.9;5;100.0;Obsoleto;4
BIO_1539;529;117000;05/12/2015;28/01/2016;6000;9.9;5;81.2;Proximo a obsoleto;1
BIO_1540;541;126000;11/06/2017;26/07/2017;6000;8.4;5;93.8;Proximo a obsoleto;3
BIO_1541;539;176000;26/05/2017;12/07/2017;9000;8.4;5;100.0;Obsoleto;4
BIO_1542;539;220000;11/07/2018;17/08/2018;11000;7.3;5;75.0;Proximo a obsoleto;0
BIO_1543;533;232000;25/08/2022;04/10/2022;92000;3.2;5;72.5;Envejeciendo;4
BIO_1544;521;126000;11/07/2015;31/08/2015;6000;10.3;5;93.8;Proximo a obsoleto;3
BIO_1545;534;209000;12/03/2021;22/04/2021;24000;4.7;5;76.2;Proximo a obsoleto;1
BIO_1546;534;220000;23/09/2020;11/11/2020;11000;5.1;5;75.0;Proximo a obsoleto;0
BIO_1547;542;158000;18/10/2016;28/11/2016;8000;9.1;5;100.0;Obsoleto;4
BIO_1548;534;171000;09/04/2016;23/05/2016;9000;9.6;5;75.0;Proximo a obsoleto;0
BIO_1549;534;190000;24/06/2017;14/08/2017;10000;8.3;5;87.5;Proximo a obsoleto;2
BIO_1550;519;122000;04/12/2014;06/01/2015;6000;10.9;5;75.0;Proximo a obsoleto;0
BIO_1551;534;165000;24/04/2016;20/06/2016;8000;9.5;5;87.5;Proximo a obsoleto;2
BIO_1552;529;173000;13/09/2020;04/11/2020;9000;5.1;5;75.0;Proximo a obsoleto;0
BIO_1553;517;168000;04/02/2023;21/03/2023;80000;2.8;5;41.3;En uso normal;0
BIO_1554;517;119000;09/09/2017;01/11/2017;6000;8.1;5;100.0;Obsoleto;4
BIO_1555;518;127000;28/07/2017;13/09/2017;6000;8.2;5;100.0;Obsoleto;4
BIO_1556;517;191000;01/11/2023;20/12/2023;118000;2.0;5;36.3;En uso normal;1
BIO_1557;517;112000;31/05/2013;12/07/2013;6000;12.4;5;99.9;Proximo a obsoleto;4
BIO_1558;517;180000;25/10/2024;25/11/2024;143000;1.1;5;28.7;En uso normal;2
BIO_1559;517;125000;08/05/2014;16/06/2014;6000;11.5;5;81.2;Proximo a obsoleto;1
BIO_1560;529;162000;01/02/2019;04/03/2019;8000;6.8;5;93.8;Proximo a obsoleto;3
BIO_1561;537;139000;10/03/2013;11/04/2013;7000;12.7;5;93.7;Proximo a obsoleto;3
BIO_1562;529;154000;01/02/2019;24/03/2019;8000;6.8;5;87.5;Proximo a obsoleto;2
BIO_1563;520;89000;06/06/2013;15/07/2013;4000;12.4;5;93.8;Proximo a obsoleto;3
BIO_1564;522;204000;16/07/2021;31/08/2021;36000;4.3;5;65.0;Envejeciendo;0
BIO_1565;522;226000;15/11/2023;11/01/2024;144000;1.9;5;53.7;Envejeciendo;4
BIO_1566;534;144000;23/12/2014;27/01/2015;7000;10.9;5;81.2;Proximo a obsoleto;1
BIO_1567;529;212000;10/04/2023;27/05/2023;108000;2.6;5;38.7;En uso normal;0
BIO_1568;529;166000;20/07/2018;17/09/2018;8000;7.2;5;100.0;Obsoleto;4
BIO_1569;529;149000;25/06/2020;09/08/2020;7000;5.3;5;93.8;Proximo a obsoleto;3
BIO_1570;529;111000;31/05/2013;11/07/2013;6000;12.4;5;87.4;Proximo a obsoleto;2
BIO_1571;529;180000;13/10/2019;19/11/2019;9000;6.1;5;100.0;Obsoleto;4
BIO_1572;529;109000;23/05/2014;12/07/2014;5000;11.4;5;87.5;Proximo a obsoleto;2
BIO_1573;529;121000;30/08/2013;29/10/2013;6000;12.2;5;100.0;Obsoleto;4
BIO_1574;523;136000;22/01/2018;25/02/2018;7000;7.8;5;87.5;Proximo a obsoleto;2
BIO_1575;534;174000;30/01/2016;02/03/2016;9000;9.8;5;93.7;Proximo a obsoleto;3
BIO_1576;534;186000;07/02/2018;22/03/2018;9000;7.8;5;81.2;Proximo a obsoleto;1
BIO_1577;529;117000;05/06/2016;18/07/2016;6000;9.4;5;87.5;Proximo a obsoleto;2
BIO_1578;534;235000;21/05/2020;04/07/2020;12000;5.4;5;100.0;Obsoleto;4
BIO_1579;536;163000;21/08/2017;10/10/2017;8000;8.2;5;81.2;Proximo a obsoleto;1
BIO_1580;529;136000;16/07/2017;11/09/2017;7000;8.2;5;81.2;Proximo a obsoleto;1
BIO_1581;523;228000;01/10/2024;29/11/2024;181000;1.1;5;22.5;Vigente;1
BIO_1582;523;156000;04/04/2016;24/05/2016;8000;9.6;5;100.0;Obsoleto;4
BIO_1583;526;159000;14/02/2020;17/03/2020;8000;5.8;5;100.0;Obsoleto;4
BIO_1584;529;133000;28/08/2015;02/10/2015;7000;10.2;5;87.5;Proximo a obsoleto;2
BIO_1585;544;65000;30/08/2013;23/10/2013;3000;12.2;5;87.5;Proximo a obsoleto;2
BIO_1586;561;206000;23/03/2022;01/05/2022;136000;3.6;10;45.6;En uso normal;3
BIO_1587;560;132000;29/05/2016;22/07/2016;14000;9.4;10;76.9;Proximo a obsoleto;1
BIO_1588;562;114000;14/12/2015;18/01/2016;7000;9.9;10;74.3;Envejeciendo;0
BIO_1589;553;90000;07/03/2018;25/04/2018;4000;7.7;5;81.2;Proximo a obsoleto;1
BIO_1590;554;100000;02/08/2013;12/09/2013;5000;12.2;5;75.0;Proximo a obsoleto;0
BIO_1591;554;106000;04/01/2016;19/02/2016;5000;9.8;5;100.0;Obsoleto;4
BIO_1592;552;83000;22/05/2021;26/06/2021;12000;4.5;5;86.3;Proximo a obsoleto;3
BIO_1593;546;196000;18/08/2023;21/09/2023;112000;2.2;5;40.0;En uso normal;1
BIO_1594;546;153000;28/01/2018;28/02/2018;8000;7.8;5;93.7;Proximo a obsoleto;3
BIO_1595;553;79000;20/01/2019;21/03/2019;4000;6.8;5;93.7;Proximo a obsoleto;3
BIO_1596;545;119000;20/07/2017;12/09/2017;6000;8.2;5;81.2;Proximo a obsoleto;1
BIO_1597;550;93000;21/12/2016;18/02/2017;5000;8.8;5;93.7;Proximo a obsoleto;3
BIO_1598;548;191000;15/04/2020;11/06/2020;10000;5.5;5;93.7;Proximo a obsoleto;3
BIO_1599;554;169000;04/08/2022;15/09/2022;65000;3.2;5;48.7;En uso normal;0
BIO_1600;554;139000;08/01/2020;19/02/2020;7000;5.8;5;100.0;Obsoleto;4
BIO_1601;554;186000;05/09/2024;08/10/2024;145000;1.2;5;36.2;En uso normal;3
BIO_1602;554;113000;14/12/2013;10/02/2014;6000;11.8;5;81.2;Proximo a obsoleto;1
BIO_1603;549;68000;18/11/2013;04/01/2014;3000;11.9;5;93.8;Proximo a obsoleto;3
BIO_1604;545;122000;05/04/2017;14/05/2017;6000;8.6;5;93.8;Proximo a obsoleto;3
BIO_1605;545;142000;31/10/2019;24/12/2019;7000;6.0;5;87.5;Proximo a obsoleto;2
BIO_1606;552;79000;25/09/2016;07/11/2016;4000;9.1;5;87.5;Proximo a obsoleto;2
BIO_1607;551;141000;06/08/2024;03/10/2024;110000;1.2;5;23.7;Vigente;1
BIO_1608;551;153000;18/02/2023;22/03/2023;73000;2.8;5;66.3;Envejeciendo;4
BIO_1609;547;137000;12/01/2017;07/03/2017;7000;8.8;5;100.0;Obsoleto;4
BIO_1610;554;155000;26/10/2021;08/12/2021;37000;4.0;5;72.5;Envejeciendo;2
BIO_1611;552;71000;24/07/2013;28/08/2013;4000;12.3;5;93.6;Proximo a obsoleto;3
BIO_1612;545;159000;14/03/2023;15/04/2023;78000;2.7;5;52.5;Envejeciendo;2
BIO_1613;556;238000;05/09/2016;27/10/2016;31000;9.2;10;68.7;Envejeciendo;0
BIO_1614;557;100000;25/07/2015;15/09/2015;5000;10.2;10;93.8;Proximo a obsoleto;3
BIO_1615;558;148000;21/02/2021;25/03/2021;81000;4.8;10;60.6;Envejeciendo;4
BIO_1616;559;225000;23/06/2024;11/08/2024;197000;1.3;10;16.2;Vigente;1
BIO_1617;563;1289529000;15/07/2021;15/08/2021;935897000;4.3;15;27.9;En uso normal;1
BIO_1618;564;11793000;14/05/2016;18/06/2016;1150000;9.5;10;77.5;Proximo a obsoleto;1
BIO_1619;565;107869000;25/02/2014;09/04/2014;5393000;11.7;10;87.5;Proximo a obsoleto;2
BIO_1620;566;288419000;04/01/2023;12/02/2023;210878000;2.8;10;27.5;En uso normal;1
BIO_1621;568;65846000;14/12/2015;12/02/2016;4356000;9.8;10;80.0;Proximo a obsoleto;1
BIO_1622;567;66392000;05/09/2018;05/10/2018;21169000;7.2;10;72.5;Envejeciendo;3
BIO_1623;569;23617000;08/03/2024;24/04/2024;19870000;1.7;10;12.5;Vigente;0
BIO_1624;570;93419000;03/05/2018;08/06/2018;10218000;7.5;8;95.3;Proximo a obsoleto;4
BIO_1625;574;34604000;03/09/2023;17/10/2023;27470000;2.2;10;35.0;En uso normal;3
BIO_1626;571;13346000;13/10/2014;01/12/2014;667000;11.0;10;100.0;Obsoleto;4
BIO_1627;572;14954000;28/06/2018;25/08/2018;4541000;7.3;10;80.0;Proximo a obsoleto;4
BIO_1628;572;16130000;28/08/2017;28/09/2017;3488000;8.2;10;68.1;Envejeciendo;1
BIO_1629;573;12351000;28/03/2014;17/05/2014;618000;11.6;10;87.5;Proximo a obsoleto;2
BIO_1630;574;21379000;05/04/2016;01/06/2016;2084000;9.5;10;71.3;Envejeciendo;0
BIO_1631;571;17077000;11/09/2019;21/10/2019;7067000;6.2;10;46.3;En uso normal;0
BIO_1632;579;84276000;12/06/2015;25/07/2015;4214000;10.4;10;81.2;Proximo a obsoleto;1
BIO_1633;578;86208000;19/05/2019;07/07/2019;33630000;6.4;10;54.4;Envejeciendo;1
BIO_1634;579;133725000;29/01/2021;29/03/2021;73382000;4.8;10;35.6;En uso normal;0
BIO_1635;578;87869000;18/09/2019;28/10/2019;36365000;6.2;10;58.8;Envejeciendo;2
BIO_1636;579;81730000;09/07/2014;01/09/2014;4086000;11.2;10;93.8;Proximo a obsoleto;3
BIO_1637;578;84532000;27/07/2019;10/09/2019;34341000;6.2;10;53.1;Envejeciendo;1
BIO_1638;579;114937000;27/02/2019;08/04/2019;42107000;6.7;10;68.8;Envejeciendo;3
BIO_1639;579;112103000;09/09/2017;28/10/2017;25094000;8.2;10;61.3;Envejeciendo;0
BIO_1640;579;140392000;12/11/2024;14/12/2024;127055000;1.0;10;26.2;En uso normal;3
BIO_1641;579;133693000;31/07/2022;18/09/2022;92415000;3.2;10;36.9;En uso normal;2
BIO_1642;579;162709000;14/10/2024;01/12/2024;147252000;1.0;10;20.0;Vigente;2
BIO_1643;575;161225000;19/02/2024;05/04/2024;135647000;1.7;10;31.3;En uso normal;3
BIO_1644;578;81972000;13/01/2017;12/03/2017;13833000;8.8;10;71.9;Envejeciendo;1
BIO_1645;579;93399000;05/05/2017;04/06/2017;17979000;8.5;10;63.8;Envejeciendo;0
BIO_1646;579;145146000;06/06/2023;26/07/2023;111777000;2.4;10;18.1;Vigente;0
BIO_1647;579;132000000;20/04/2022;02/06/2022;88110000;3.5;10;26.2;En uso normal;0
BIO_1648;582;78650000;04/11/2020;21/12/2020;31952000;5.0;8;53.1;Envejeciendo;1
BIO_1649;579;106865000;07/07/2017;28/08/2017;22297000;8.3;10;75.0;Proximo a obsoleto;2
BIO_1650;578;77418000;10/07/2014;18/08/2014;3871000;11.3;10;87.5;Proximo a obsoleto;2
BIO_1651;578;98356000;07/04/2020;31/05/2020;46217000;5.6;10;41.9;En uso normal;0
BIO_1652;579;121136000;23/06/2020;02/08/2020;59799000;5.3;10;58.7;Envejeciendo;3
BIO_1653;577;110443000;09/12/2016;14/01/2017;16854000;8.9;10;79.4;Proximo a obsoleto;2
BIO_1654;577;160672000;30/09/2023;28/11/2023;128923000;2.1;10;34.4;En uso normal;3
BIO_1655;578;76818000;18/01/2016;03/03/2016;5665000;9.8;10;79.4;Proximo a obsoleto;1
BIO_1656;578;93366000;08/07/2020;21/08/2020;46090000;5.3;10;58.7;Envejeciendo;3
BIO_1657;579;151516000;08/09/2024;17/10/2024;134675000;1.2;10;21.3;Vigente;2
BIO_1658;578;86116000;03/09/2017;21/10/2017;19277000;8.2;10;73.8;Envejeciendo;2
BIO_1659;581;62960000;27/06/2014;31/07/2014;3148000;11.4;10;87.5;Proximo a obsoleto;2
BIO_1660;579;126940000;10/08/2020;21/09/2020;63629000;5.2;10;45.6;En uso normal;1
BIO_1661;579;107642000;16/03/2017;04/05/2017;19903000;8.6;10;64.4;Envejeciendo;0
BIO_1662;581;94377000;21/01/2020;13/03/2020;42824000;5.8;10;43.1;En uso normal;0
BIO_1663;576;125823000;14/04/2022;16/05/2022;83031000;3.6;10;45.6;En uso normal;3
BIO_1664;579;121349000;03/05/2021;16/06/2021;69472000;4.5;10;46.3;En uso normal;2
BIO_1665;579;161672000;11/10/2024;19/11/2024;145084000;1.1;10;14.4;Vigente;1
BIO_1666;579;125770000;24/05/2021;18/07/2021;72959000;4.4;10;33.1;En uso normal;0
BIO_1667;580;83461000;29/01/2015;14/03/2015;4173000;10.8;10;75.0;Proximo a obsoleto;0
